"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U870","2020-02-17 00:00:00","474.000","333.000","1.000","7.100","0.810","971.500","","0.500","-99.000","-99.000","-99.000","20.300","","7.000",""
"C0S690","2020-02-17 00:00:00","522.000","23.000","1.400","12.700","0.980","962.000","","0.500","-99.000","-99.000","-99.000","26.200","","12.600",""
"C0R150","2020-02-17 00:00:00","105.000","313.000","1.400","15.500","0.990","1006.500","","0.000","-99.000","-99.000","-99.000","31.100","","15.500",""
"C0K560","2020-02-17 00:00:00","117.000","360.000","1.300","12.100","0.800","1008.800","","1.500","-99.000","-99.000","-99.000","22.300","","12.100",""
"C0X100","2020-02-17 00:00:00","10.000","1.000","5.200","13.400","0.670","1018.200","","0.000","-99.000","-99.000","-99.000","26.600","","13.100",""
"C0K460","2020-02-17 00:00:00","60.000","9.000","7.400","11.600","0.770","1013.500","","2.000","-99.000","-99.000","-99.000","23.300","","11.400",""
"C0M740","2020-02-17 00:00:00","15.000","16.000","2.800","12.100","0.740","1019.300","","8.000","8.900","14.000","","23.300","","11.500",""
"C0SA10","2020-02-17 00:00:00","411.000","284.000","0.300","12.300","1.000","975.600","","1.000","-99.000","-99.000","-99.000","27.600","","12.300",""
"C0C660","2020-02-17 00:00:00","176.000","45.000","4.700","9.200","0.690","1005.100","","37.000","-99.000","-99.000","-99.000","21.900","","8.500",""
"C0R620","2020-02-17 00:00:00","34.000","40.000","4.800","18.800","0.840","1017.200","","0.000","11.100","27.000","","27.400","","18.600",""
"C0R700","2020-02-17 00:00:00","19.000","62.000","5.700","18.800","0.680","1018.000","","0.500","13.100","355.000","","26.900","","18.700",""
"C0F0B0","2020-02-17 00:00:00","311.000","44.000","2.100","9.100","0.880","985.300","","1.000","-99.000","-99.000","-99.000","22.900","","9.100",""
"C0O970","2020-02-17 00:00:00","71.000","336.000","1.400","12.700","0.840","1013.100","","0.000","-99.000","-99.000","-99.000","29.200","","12.700",""
"C0F9P0","2020-02-17 00:00:00","26.000","35.000","6.500","11.000","0.690","1020.100","","3.000","11.600","33.000","","22.400","","10.900",""
"C0R560","2020-02-17 00:00:00","22.000","316.000","3.300","15.800","0.780","1018.000","","2.000","-99.000","-99.000","-99.000","29.400","","15.800",""
"C0X220","2020-02-17 00:00:00","26.000","36.000","6.100","12.600","0.690","1018.200","","0.000","-99.000","-99.000","-99.000","24.100","","11.700",""
"C0M680","2020-02-17 00:00:00","37.000","356.000","2.600","12.100","0.750","1019.000","","1.500","7.700","16.000","","23.100","","11.900",""
"C0S710","2020-02-17 00:00:00","382.000","22.000","2.500","11.600","0.950","979.700","","0.000","-99.000","-99.000","-99.000","22.400","","11.600",""
"C0F9T0","2020-02-17 00:00:00","111.000","336.000","2.700","10.800","0.720","1008.100","","1.000","-99.000","-99.000","-99.000","24.400","","10.600",""
"C0G740","2020-02-17 00:00:00","24.000","23.000","5.500","12.100","0.630","1019.500","","3.500","11.100","21.000","","22.500","","11.700",""
"C0UA70","2020-02-17 00:00:00","547.000","340.000","5.200","5.800","0.990","961.800","","10.500","10.800","13.000","","20.100","","5.400",""
"C0AC60","2020-02-17 00:00:00","55.000","45.000","1.100","10.200","0.920","1020.900","","18.500","-99.000","-99.000","-99.000","21.700","","9.700",""
"C0R510","2020-02-17 00:00:00","31.000","322.000","1.700","16.300","0.820","1016.900","","2.500","-99.000","-99.000","-99.000","30.100","","16.200",""
"C0X060","2020-02-17 00:00:00","19.000","15.000","3.800","12.500","0.740","1020.900","","0.000","-99.000","-99.000","-99.000","26.000","","11.700",""
"C0AI20","2020-02-17 00:00:00","25.000","31.000","9.700","10.900","0.630","1024.400","","29.500","-99.000","-99.000","-99.000","18.700","","9.900",""
"C0E740","2020-02-17 00:00:00","27.000","57.000","2.100","10.300","0.850","1017.700","","36.000","-99.000","-99.000","-99.000","20.800","","10.000",""
"C0R650","2020-02-17 00:00:00","29.000","323.000","1.600","16.000","0.990","1017.700","","3.000","-99.000","-99.000","-99.000","29.900","","16.000",""
"C0S750","2020-02-17 00:00:00","2280.000","95.000","1.300","8.200","0.940","775.000","","3.500","-99.000","-99.000","-99.000","18.500","","7.800",""
"C0I370","2020-02-17 00:00:00","671.000","0.000","0.000","13.000","0.980","943.900","","0.000","-99.000","-99.000","-99.000","23.100","","13.000",""
"C0A650","2020-02-17 00:00:00","287.000","207.000","0.900","7.200","0.990","992.800","","10.000","-99.000","-99.000","-99.000","19.000","","7.100",""
"C0U750","2020-02-17 00:00:00","398.000","360.000","6.200","7.400","0.960","977.600","","0.500","11.900","346.000","","21.800","","6.800",""
"C0M730","2020-02-17 00:00:00","40.000","7.000","1.500","13.000","0.760","1016.200","","0.000","-99.000","-99.000","-99.000","26.000","","12.800",""
"C0Z061","2020-02-17 00:00:00","174.000","326.000","0.900","13.000","0.990","1006.900","","0.000","-99.000","-99.000","-99.000","23.000","","13.000",""
"C0M670","2020-02-17 00:00:00","43.000","354.000","3.000","12.000","0.750","1016.100","","1.500","-99.000","-99.000","-99.000","23.000","","11.900",""
"C0I530","2020-02-17 00:00:00","3014.000","-99.000","-99.000","3.700","1.000","700.900","","0.000","-99.000","-99.000","-99.000","5.500","","2.500",""
"C0A880","2020-02-17 00:00:00","6.000","354.000","3.100","11.600","0.740","-99.000","","13.500","9.300","355.000","","20.200","","9.700",""
"C0S950","2020-02-17 00:00:00","415.000","233.000","0.300","13.000","0.990","974.300","","0.000","-99.000","-99.000","-99.000","22.700","","13.000",""
"C0E820","2020-02-17 00:00:00","220.000","34.000","3.400","8.000","0.850","998.800","","13.000","-99.000","-99.000","-99.000","21.700","","7.900",""
"C0A530","2020-02-17 00:00:00","300.000","0.000","0.000","7.700","0.990","991.200","","3.000","-99.000","-99.000","-99.000","18.900","","7.500",""
"C0M520","2020-02-17 00:00:00","15.000","31.000","4.700","12.200","0.730","1019.000","","8.500","11.500","26.000","","23.000","","11.400",""
"C0K240","2020-02-17 00:00:00","1132.000","338.000","1.600","13.600","0.990","895.700","","0.000","-99.000","-99.000","-99.000","21.000","","12.000",""
"C0V210","2020-02-17 00:00:00","734.000","221.000","2.200","17.500","0.910","936.600","","0.500","-99.000","-99.000","-99.000","27.300","","14.700",""
"C0Z320","2020-02-17 00:00:00","646.000","104.000","0.300","9.900","1.000","948.300","","3.500","-99.000","-99.000","-99.000","22.200","","9.900",""
"C0R600","2020-02-17 00:00:00","766.000","248.000","1.800","16.000","0.990","932.000","","2.500","-99.000","-99.000","-99.000","24.900","","16.000",""
"C0C650","2020-02-17 00:00:00","208.000","38.000","2.300","8.200","0.780","1001.400","","12.500","-99.000","-99.000","-99.000","21.800","","7.700",""
"C0T820","2020-02-17 00:00:00","550.000","136.000","0.700","10.600","0.880","962.500","","1.500","-99.000","-99.000","-99.000","20.600","","10.600",""
"C0S890","2020-02-17 00:00:00","238.000","6.000","2.500","14.100","0.880","998.500","","0.000","-99.000","-99.000","-99.000","23.300","","14.100",""
"C0G840","2020-02-17 00:00:00","32.000","13.000","3.100","11.600","0.780","1017.800","","1.000","-99.000","-99.000","-99.000","23.000","","11.400",""
"C0V710","2020-02-17 00:00:00","34.000","356.000","3.400","15.700","0.770","1016.000","","0.000","-99.000","-99.000","-99.000","27.500","","15.700",""
"C0X140","2020-02-17 00:00:00","17.000","8.000","2.400","13.500","0.700","1018.700","","0.000","-99.000","-99.000","-99.000","27.100","","12.800",""
"C0C680","2020-02-17 00:00:00","228.000","22.000","2.500","8.300","0.720","997.800","","22.000","-99.000","-99.000","-99.000","21.200","","7.500",""
"C0D360","2020-02-17 00:00:00","523.000","0.000","0.000","-99.000","-99.000","962.400","","6.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C710","2020-02-17 00:00:00","143.000","183.000","0.600","8.600","0.950","1010.800","","13.000","-99.000","-99.000","-99.000","21.100","","8.300",""
"C0Z190","2020-02-17 00:00:00","62.000","321.000","0.800","13.800","0.910","1016.100","","0.000","-99.000","-99.000","-99.000","24.700","","13.800",""
"C0Z020","2020-02-17 00:00:00","211.000","48.000","5.400","12.600","0.990","997.900","","0.000","-99.000","-99.000","-99.000","22.200","","12.600",""
"C0I380","2020-02-17 00:00:00","258.000","322.000","1.000","11.100","0.960","990.300","","0.500","-99.000","-99.000","-99.000","24.100","","11.100",""
"C0D560","2020-02-17 00:00:00","147.000","52.000","1.600","9.300","0.780","1008.500","","28.000","-99.000","-99.000","-99.000","21.300","","8.900",""
"C0Z220","2020-02-17 00:00:00","589.000","93.000","0.300","8.600","1.000","955.800","","1.000","-99.000","-99.000","-99.000","18.600","","8.600",""
"C0R220","2020-02-17 00:00:00","23.000","314.000","1.100","16.200","1.000","1017.600","","0.000","-99.000","-99.000","-99.000","30.100","","16.000",""
"C0A870","2020-02-17 00:00:00","685.000","1.000","6.300","6.200","1.000","943.600","","28.000","-99.000","-99.000","-99.000","18.900","","5.700",""
"C0V670","2020-02-17 00:00:00","20.000","337.000","4.400","14.500","0.770","1018.100","","0.000","-99.000","-99.000","-99.000","27.100","","14.400",""
"C0G770","2020-02-17 00:00:00","15.000","32.000","3.000","12.600","0.600","1020.100","","4.000","-99.000","-99.000","-99.000","24.000","","12.300",""
"C0C540","2020-02-17 00:00:00","46.000","58.000","2.900","10.200","0.680","1021.300","","46.500","-99.000","-99.000","-99.000","19.600","","9.100",""
"C0F9O0","2020-02-17 00:00:00","175.000","41.000","1.000","10.700","0.970","1000.800","","1.500","-99.000","-99.000","-99.000","23.800","","10.700",""
"C0Z230","2020-02-17 00:00:00","31.000","358.000","11.000","13.300","0.610","1021.200","","0.000","-99.000","-99.000","-99.000","23.000","","13.100",""
"C0U900","2020-02-17 00:00:00","63.000","22.000","1.000","11.500","0.650","1020.700","","0.500","-99.000","-99.000","-99.000","20.400","","11.500",""
"C0X200","2020-02-17 00:00:00","61.000","314.000","2.300","12.500","0.880","1013.500","","0.000","-99.000","-99.000","-99.000","27.100","","12.500",""
"C0Z080","2020-02-17 00:00:00","298.000","2.000","1.000","12.200","0.990","989.100","","2.000","-99.000","-99.000","-99.000","20.000","","12.100",""
"C0U770","2020-02-17 00:00:00","5.000","324.000","3.600","12.500","0.610","1024.400","","0.000","9.300","317.000","","21.500","","12.300",""
"C0Z210","2020-02-17 00:00:00","126.000","13.000","1.600","12.400","0.990","1011.000","","0.000","-99.000","-99.000","-99.000","20.900","","12.400",""
"C0V690","2020-02-17 00:00:00","30.000","42.000","3.200","15.100","0.810","1017.400","","0.000","-99.000","-99.000","-99.000","26.800","","15.100",""
"C0M690","2020-02-17 00:00:00","33.000","21.000","3.400","12.300","0.760","1016.800","","1.000","-99.000","-99.000","-99.000","23.600","","12.000",""
"C0R440","2020-02-17 00:00:00","1654.000","143.000","1.600","8.800","1.000","837.600","","6.500","-99.000","-99.000","-99.000","14.600","","8.500",""
"C0F970","2020-02-17 00:00:00","145.000","353.000","3.100","11.100","0.760","1003.700","","1.500","-99.000","-99.000","-99.000","23.700","","11.100",""
"C0C490","2020-02-17 00:00:00","157.000","50.000","1.300","9.600","0.740","1007.900","","23.500","-99.000","-99.000","-99.000","22.300","","9.100",""
"C0X160","2020-02-17 00:00:00","26.000","347.000","3.700","13.100","0.830","1018.200","","0.500","-99.000","-99.000","-99.000","26.900","","13.100",""
"C0S760","2020-02-17 00:00:00","1621.000","83.000","0.500","6.000","1.000","842.900","","0.500","-99.000","-99.000","-99.000","17.900","","6.000",""
"C0O830","2020-02-17 00:00:00","127.000","297.000","1.400","13.200","0.990","1006.200","","0.000","-99.000","-99.000","-99.000","28.500","","13.200",""
"C0A9A0","2020-02-17 00:00:00","24.000","13.000","1.400","10.700","0.710","1024.400","","8.500","6.600","24.000","","21.700","","10.000",""
"C0AD50","2020-02-17 00:00:00","84.000","32.000","2.100","9.500","0.930","1017.600","","15.500","-99.000","-99.000","-99.000","21.900","","8.900",""
"C0G620","2020-02-17 00:00:00","110.000","360.000","3.100","10.800","0.820","1008.400","","1.000","-99.000","-99.000","-99.000","22.400","","10.800",""
"C0V310","2020-02-17 00:00:00","46.000","342.000","4.400","15.800","0.710","1013.700","","0.000","-99.000","-99.000","-99.000","30.300","","15.800",""
"C0S980","2020-02-17 00:00:00","901.000","313.000","1.500","10.500","1.000","919.700","","14.000","-99.000","-99.000","-99.000","24.600","","10.500",""
"C0R320","2020-02-17 00:00:00","7.000","67.000","11.100","18.100","0.770","1019.200","","0.000","16.900","72.000","","27.900","","18.100",""
"C0O860","2020-02-17 00:00:00","38.000","339.000","1.800","13.100","0.960","1016.000","","0.000","-99.000","-99.000","-99.000","27.000","","13.100",""
"C0U950","2020-02-17 00:00:00","1012.000","303.000","8.000","2.600","1.000","909.500","","8.500","-99.000","-99.000","-99.000","16.900","","2.400",""
"C0R260","2020-02-17 00:00:00","76.000","316.000","0.300","18.800","0.980","1010.700","","1.000","-99.000","-99.000","-99.000","30.900","","17.700",""
"C0G880","2020-02-17 00:00:00","92.000","330.000","1.900","13.200","0.820","1010.500","","0.000","-99.000","-99.000","-99.000","22.800","","12.900",""
"C0R520","2020-02-17 00:00:00","18.000","347.000","2.000","16.300","0.870","1018.200","","1.000","-99.000","-99.000","-99.000","29.900","","16.300",""
"C0O810","2020-02-17 00:00:00","161.000","0.000","0.100","14.300","0.990","1002.600","","0.000","-99.000","-99.000","-99.000","28.400","","14.200",""
"C0E790","2020-02-17 00:00:00","344.000","55.000","2.100","8.900","0.960","980.800","","2.000","7.300","70.000","","23.200","","8.900",""
"C0F9Y0","2020-02-17 00:00:00","3313.000","240.000","6.200","2.500","0.960","685.400","","0.500","19.100","225.000","","5.300","","1.800",""
"C0S930","2020-02-17 00:00:00","248.000","111.000","0.500","13.800","0.920","994.700","","0.500","-99.000","-99.000","-99.000","26.100","","13.800",""
"C0M770","2020-02-17 00:00:00","164.000","339.000","1.800","11.600","0.880","1001.900","","0.500","-99.000","-99.000","-99.000","23.500","","11.600",""
"C0R470","2020-02-17 00:00:00","103.000","292.000","1.000","15.600","0.830","1008.600","","0.000","-99.000","-99.000","-99.000","29.700","","15.500",""
"C0W120","2020-02-17 00:00:00","58.000","-99.000","-99.000","14.400","0.750","1016.000","","1.500","-99.000","-99.000","-99.000","22.500","","14.200",""
"C0V350","2020-02-17 00:00:00","36.000","319.000","2.000","15.700","0.810","1017.200","","0.000","-99.000","-99.000","-99.000","31.300","","15.700",""
"CM0160","2020-02-17 00:00:00","159.000","5.000","1.800","11.000","0.790","1004.500","","0.000","-99.000","-99.000","-99.000","22.700","","11.000",""
"C0V500","2020-02-17 00:00:00","6.000","358.000","1.400","15.600","0.780","1018.300","","0.000","-99.000","-99.000","-99.000","27.700","","15.600",""
"C0SA30","2020-02-17 00:00:00","92.000","26.000","4.300","14.900","0.840","1013.200","","0.000","10.000","36.000","","26.300","","14.900",""
"C0U710","2020-02-17 00:00:00","1942.000","240.000","1.300","0.800","1.000","809.100","","0.000","-99.000","-99.000","-99.000","13.000","","0.800",""
"C0Z100","2020-02-17 00:00:00","36.000","0.000","0.000","13.000","0.950","1021.700","","0.500","-99.000","-99.000","-99.000","21.200","","13.000",""
"C0A560","2020-02-17 00:00:00","405.000","295.000","2.400","6.700","1.000","979.300","","2.000","-99.000","-99.000","-99.000","16.600","","6.700",""
"C0AI10","2020-02-17 00:00:00","76.000","124.000","0.800","10.000","0.800","1017.400","","6.500","-99.000","-99.000","-99.000","20.600","","9.400",""
"C0F9U0","2020-02-17 00:00:00","74.000","41.000","3.400","12.000","0.690","1012.800","","1.500","-99.000","-99.000","-99.000","24.500","","12.000",""
"C0R100","2020-02-17 00:00:00","1006.000","0.000","0.000","-99.000","-99.000","907.100","","0.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C700","2020-02-17 00:00:00","151.000","59.000","1.700","9.300","0.680","1009.200","","33.000","-99.000","-99.000","-99.000","22.600","","8.300",""
"CM0190","2020-02-17 00:00:00","280.000","35.000","5.200","8.300","0.760","991.000","","3.500","-99.000","-99.000","-99.000","22.600","","8.100",""
"C0W130","2020-02-17 00:00:00","18.000","23.000","8.600","15.100","0.760","1019.300","","0.500","19.500","12.000","","22.500","","15.000",""
"C0F9R0","2020-02-17 00:00:00","20.000","48.000","7.400","11.300","0.710","1021.000","","1.500","13.300","43.000","","23.200","","11.000",""
"C0V660","2020-02-17 00:00:00","25.000","357.000","3.300","13.900","0.780","1018.900","","0.500","9.100","343.000","","28.300","","13.900",""
"C0G780","2020-02-17 00:00:00","27.000","28.000","3.500","11.800","0.690","1018.500","","3.500","10.300","353.000","","24.100","","11.600",""
"C0C590","2020-02-17 00:00:00","72.000","36.000","2.700","9.800","0.680","1017.200","","51.500","-99.000","-99.000","-99.000","18.900","","8.800",""
"C0M790","2020-02-17 00:00:00","15.000","25.000","3.500","11.800","0.740","1018.900","","2.500","8.800","25.000","","23.100","","11.500",""
"C0R130","2020-02-17 00:00:00","1040.000","260.000","2.400","15.000","0.990","900.700","","1.000","-99.000","-99.000","-99.000","23.300","","15.000",""
